Datetime,Power,Ta,Ir,Tp
1/28/2020 17:00,108,43,196.3056,39.36
1/28/2020 17:15,72,42,139.8253,37.02667
1/28/2020 17:30,36,42,85.65688,34.44
1/28/2020 17:45,20,42,37.89739,31.44
1/28/2020 18:00,4,41,8.311089,28.86667
1/28/2020 18:15,0,41,0,26.92667
1/28/2020 18:30,0,40,0,25.42667
1/28/2020 18:45,0,39,0,24.32
1/28/2020 19:00,0,39,0,23.50667
1/28/2020 19:15,0,39,0,23.11333
1/28/2020 19:30,0,39,0,22.98667
1/28/2020 19:45,0,38,0,22.58
1/28/2020 20:00,0,38,0,22.25333
1/28/2020 20:15,0,37,0,22.09333
1/28/2020 20:30,0,37,0,21.88
1/28/2020 20:45,0,37,0,21.59333
1/28/2020 21:00,0,37,0,21.08
1/28/2020 21:15,0,37,0,20.62
1/28/2020 21:30,0,37,0,20.32667
1/28/2020 21:45,0,36,0,20.07333
1/28/2020 22:00,0,36,0,19.9
1/28/2020 22:15,0,36,0,19.94667
1/28/2020 22:30,0,36,0,20.18
1/28/2020 22:45,0,36,0,20.38667
1/28/2020 23:00,0,35,0,21
1/28/2020 23:15,0,36,0,21.42667
1/28/2020 23:30,0,36,0,21.74667
1/28/2020 23:45,0,35,0,21.98
1/29/2020 0:00,0,36,0,22.11333
1/29/2020 0:15,0,35,0,22.19333
1/29/2020 0:30,0,36,0,22.28
1/29/2020 0:45,0,36,0,22.43333
1/29/2020 1:00,0,36,0,22.38
1/29/2020 1:15,0,36,0,21.87333
1/29/2020 1:30,0,35,0,21.28
1/29/2020 1:45,0,36,0,20.78667
1/29/2020 2:00,0,35,0,20.44667
1/29/2020 2:15,0,35,0,20.11333
1/29/2020 2:30,0,35,0,19.52667
1/29/2020 2:45,0,36,0,19.48667
1/29/2020 3:00,0,35,0,19.58
1/29/2020 3:15,0,35,0,19.62667
1/29/2020 3:30,0,35,0,19.72
1/29/2020 3:45,0,34,0,20.23333
1/29/2020 4:00,0,35,0,20.54
1/29/2020 4:15,0,34,0,21.2
1/29/2020 4:30,0,34,0,21.94667
1/29/2020 4:45,0,34,0,21.64667
1/29/2020 5:00,0,34,0,20.90667
1/29/2020 5:15,0,34,0,20.26
1/29/2020 5:30,0,34,0,19.68
1/29/2020 5:45,0,34,0,19.30667
1/29/2020 6:00,0,34,0,18.82
1/29/2020 6:15,0,33,0,18.55333
1/29/2020 6:30,0,33,0.3511727,18.51333
1/29/2020 6:45,4.8,33,8.076973,18.22
1/29/2020 7:00,21.2,33,32.27863,18.34
1/29/2020 7:15,35.6,33,71.08321,18.85333
1/29/2020 7:30,38.8,33,92.27063,20.11333
1/29/2020 7:45,40,33,133.5042,21.97333
1/29/2020 8:00,41.2,33,192.0622,24.01333
1/29/2020 8:15,42.4,34,249.1278,25.73333
1/29/2020 8:30,43.2,34,300.6624,27.86
1/29/2020 8:45,42.8,34,353.5432,31.12
1/29/2020 9:00,44,34,410.0234,34.46667
1/29/2020 9:15,44,35,461.119,38.59333
1/29/2020 9:30,48,35,515.7849,41.84667
1/29/2020 9:45,48,36,562.1982,45.81333
1/29/2020 10:00,44,36,608.553,48.36666
1/29/2020 10:15,48,37,641.2121,50.48
1/29/2020 10:30,48,37,678.4072,51.55333
1/29/2020 10:45,52,38,719.4651,53.53333
1/29/2020 11:00,48,38,750.2806,55.18667
1/29/2020 11:15,52,39,787.5634,56.14667
1/29/2020 11:30,48,40,806.8779,57.57333
1/29/2020 11:45,52,40,816.5059,58.62667
1/29/2020 12:00,528,41,811.6188,57.9
1/29/2020 12:15,544,40,806.6729,57
1/29/2020 12:30,540,42,807.8143,58.39333
1/29/2020 12:45,544,42,801.7274,57.93333
1/29/2020 13:00,532,43,791.836,57.46
1/29/2020 13:15,524,43,778.8719,56.22667
1/29/2020 13:30,524,43,775.7114,58.08667
1/29/2020 13:45,504,44,755.6945,60.25333
1/29/2020 14:00,484,44,722.5378,61.03333
1/29/2020 14:15,464,45,696.2585,59.98667
1/29/2020 14:30,436,45,652.6544,56.94
1/29/2020 14:45,400,45,602.7587,53.98667
1/29/2020 15:00,372,45,558.6281,52.06667
1/29/2020 15:15,344,45,518.3602,50.81333
1/29/2020 15:30,308,45,467.6158,49.36666
1/29/2020 15:45,272,45,417.7492,47.96
1/29/2020 16:00,236,45,360.0105,45.35333
1/29/2020 16:15,196,45,304.9057,43.08667
1/29/2020 16:30,160,45,254.2198,41.03333
1/29/2020 16:45,128,44,204.6459,38.74667
1/29/2020 17:00,92,44,156.0963,36.62
1/29/2020 17:15,60,44,107.7222,34.37333
1/29/2020 17:30,36,43,64.20608,32.28667
1/29/2020 17:45,16,43,29.08881,30.18
1/29/2020 18:00,4,42,7.111248,28.28
1/29/2020 18:15,0,41,0.02926439,26.77333
1/29/2020 18:30,0,41,0,25.56667
1/29/2020 18:45,0,40,0,24.52667
1/29/2020 19:00,0,39,0,23.63333
1/29/2020 19:15,0,39,0,23.16667
1/29/2020 19:30,0,39,0,22.90667
1/29/2020 19:45,0,38,0,22.52
1/29/2020 20:00,0,38,0,22.2
1/29/2020 20:15,0,38,0,22.19333
1/29/2020 20:30,0,38,0,22.38667
1/29/2020 20:45,0,37,0,22.31333
1/29/2020 21:00,0,37,0,21.67333
1/29/2020 21:15,0,37,0,21.15333
1/29/2020 21:30,0,37,0,20.54
1/29/2020 21:45,0,37,0,19.94
1/29/2020 22:00,0,37,0,19.28
1/29/2020 22:15,0,36,0,18.80667
1/29/2020 22:30,0,36,0,18.46
1/29/2020 22:45,0,36,0,18.22667
1/29/2020 23:00,0,36,0,18.1
1/29/2020 23:15,0,35,0,18.1
1/29/2020 23:30,0,35,0,17.94667
1/29/2020 23:45,0,35,0,17.8
1/30/2020 0:00,0,35,0,17.7
1/30/2020 0:15,0,35,0,17.64667
1/30/2020 0:30,0,34,0,17.5
1/30/2020 0:45,0,34,0,17.31333
1/30/2020 1:00,0,35,0,17.16
1/30/2020 1:15,0,34,0,17.1
1/30/2020 1:30,0,34,0,17.04
1/30/2020 1:45,0,34,0,17
1/30/2020 2:00,0,34,0,17.08667
1/30/2020 2:15,0,34,0,17.09333
1/30/2020 2:30,0,34,0,17.14667
1/30/2020 2:45,0,34,0,17.74667
1/30/2020 3:00,0,34,0,18.24667
1/30/2020 3:15,0,33,0,18.41333
1/30/2020 3:30,0,34,0,18.22667
1/30/2020 3:45,0,33,0,17.60667
1/30/2020 4:00,0,33,0,16.99333
1/30/2020 4:15,0,34,0,16.63333
1/30/2020 4:30,0,33,0,16.72
1/30/2020 4:45,0,33,0,17.28
1/30/2020 5:00,0,33,0,17.41333
1/30/2020 5:15,0,33,0,17.28667
1/30/2020 5:30,0,33,0,17.26
1/30/2020 5:45,0,33,0,17.01333
1/30/2020 6:00,0,33,0,16.84667
1/30/2020 6:15,0,33,0,16.96
1/30/2020 6:30,0,33,0.02926439,17.2
1/30/2020 6:45,5.2,33,7.403891,17.86
1/30/2020 7:00,22.4,33,28.03529,18.72667
1/30/2020 7:15,45.2,33,57.85571,19.83333
1/30/2020 7:30,77.6,33,111.79,21.20667
1/30/2020 7:45,110.8,33,164.0562,22.45333
1/30/2020 8:00,143.6,34,202.1292,23.54
1/30/2020 8:15,195.6,34,280.6455,25.26
1/30/2020 8:30,218,34,323.4301,28.06667
1/30/2020 8:45,260.4,35,382.0466,32.42
1/30/2020 9:00,300,36,434.7518,36.05333
1/30/2020 9:15,340,36,488.9787,38.86666
1/30/2020 9:30,380,37,547.5076,41.72667
1/30/2020 9:45,412,37,587.9218,44.08
1/30/2020 10:00,432,38,623.0097,46.24667
1/30/2020 10:15,456,38,655.1712,48.36
1/30/2020 10:30,484,39,697.4875,50.36
1/30/2020 10:45,512,40,750.3098,52.66667
1/30/2020 11:00,504,41,742.7596,54.52
1/30/2020 11:15,504,41,733.8925,54.63334
1/30/2020 11:30,532,42,786.5977,56.46667
1/30/2020 11:45,460,42,692.8345,58.22
1/30/2020 12:00,496,43,686.2208,55.96
1/30/2020 12:15,548,43,820.1054,57.51333
1/30/2020 12:30,524,44,764.6201,59.06667
1/30/2020 12:45,544,44,815.54,60.06
1/30/2020 13:00,508,45,742.1451,60.82667
1/30/2020 13:15,400,44,570.0996,57.37333
1/30/2020 13:30,492,45,712.7928,54.88667
1/30/2020 13:45,384,45,576.6841,55.8
1/30/2020 14:00,340,44,488.9202,53.72667
1/30/2020 14:15,420,44,612.9135,53.3
1/30/2020 14:30,332,44,479.2923,52.92667
1/30/2020 14:45,332,44,496.2656,51.96
1/30/2020 15:00,304,45,430.0695,50.2
1/30/2020 15:15,308,44,448.9158,48.94
1/30/2020 15:30,308,44,450.7302,48.63334
1/30/2020 15:45,256,44,390.2992,47.43333
1/30/2020 16:00,184,45,275.6998,45.21333
1/30/2020 16:15,128,44,192.4134,42.10667
1/30/2020 16:30,116,44,165.1682,39.03333
1/30/2020 16:45,84,43,120.0133,36.68
1/30/2020 17:00,64,42,91.77314,34.56667
1/30/2020 17:15,48,42,69.09323,32.68
1/30/2020 17:30,32,42,44.71599,30.96667
1/30/2020 17:45,12,41,22.65064,29.32
1/30/2020 18:00,4,40,4.331131,27.7
1/30/2020 18:15,0,41,0,26.08
1/30/2020 18:30,0,40,0,24.66667
1/30/2020 18:45,0,40,0,23.66667
1/30/2020 19:00,0,39,0,23.08
1/30/2020 19:15,0,38,0,22.51333
1/30/2020 19:30,0,38,0,22.00667
1/30/2020 19:45,0,38,0,21.67333
1/30/2020 20:00,0,37,0,21.50667
1/30/2020 20:15,0,37,0,21.03333
1/30/2020 20:30,0,37,0,20.63333
1/30/2020 20:45,0,37,0,20.40667
1/30/2020 21:00,0,36,0,20.27333
1/30/2020 21:15,0,36,0,20.05333
1/30/2020 21:30,0,36,0,20.35333
1/30/2020 21:45,0,36,0,20.86667
1/30/2020 22:00,0,36,0,20.92
1/30/2020 22:15,0,36,0,21.2
1/30/2020 22:30,0,36,0,21.2
1/30/2020 22:45,0,36,0,20.77333
1/30/2020 23:00,0,36,0,20.28667
1/30/2020 23:15,0,35,0,19.82667
1/30/2020 23:30,0,35,0,19.54667
1/30/2020 23:45,0,35,0,19.59333
1/31/2020 0:00,0,35,0,19.8
1/31/2020 0:15,0,34,0,19.68667
1/31/2020 0:30,0,35,0,19.32667
1/31/2020 0:45,0,35,0,18.94
1/31/2020 1:00,0,34,0,18.74667
1/31/2020 1:15,0,34,0,18.72667
1/31/2020 1:30,0,34,0,19.07333
1/31/2020 1:45,0,34,0,19.32
1/31/2020 2:00,0,34,0,18.94667
1/31/2020 2:15,0,34,0,18.32
1/31/2020 2:30,0,34,0,17.86667
1/31/2020 2:45,0,34,0,17.37333
1/31/2020 3:00,0,33,0,17.15333
1/31/2020 3:15,0,34,0,16.95333
1/31/2020 3:30,0,33,0,16.8
1/31/2020 3:45,0,33,0,16.66667
1/31/2020 4:00,0,33,0,16.44
1/31/2020 4:15,0,33,0,16.26667
1/31/2020 4:30,0,33,0,16.11333
1/31/2020 4:45,0,33,0,16.07333
1/31/2020 5:00,0,33,0,16.04
1/31/2020 5:15,0,32,0,15.72667
1/31/2020 5:30,0,32,0,15.57333
1/31/2020 5:45,0,32,0,15.47333
1/31/2020 6:00,0,32,0,15.3
1/31/2020 6:15,0,32,0,15.47333
1/31/2020 6:30,0,32,0,15.86667
1/31/2020 6:45,2,32,4.243337,16.3
1/31/2020 7:00,12.4,32,16.65144,16.72
1/31/2020 7:15,23.2,32,31.42996,17.12667
1/31/2020 7:30,36.4,32,50.15917,17.68
1/31/2020 7:45,60,32,80.24298,18.31333
1/31/2020 8:00,94,33,137.7182,19.52
1/31/2020 8:15,104.4,33,151.6188,20.56667
1/31/2020 8:30,182,33,260.9214,23.83333
1/31/2020 8:45,210,33,305.4617,28.16667
1/31/2020 9:00,264,34,373.004,31.45333
1/31/2020 9:15,300,34,426.3236,34.51333
1/31/2020 9:30,364,35,507.5909,37.24667
1/31/2020 9:45,400,35,562.5202,40.32667
1/31/2020 10:00,428,36,610.2797,43.13334
1/31/2020 10:15,464,36,658.2733,45.39333
1/31/2020 10:30,492,37,704.8915,47.49333
1/31/2020 10:45,500,38,728.1859,49.70667
1/31/2020 11:00,492,39,712.9684,51.15333
1/31/2020 11:15,508,39,730.8782,51.44
1/31/2020 11:30,528,40,764.1226,52.10667
1/31/2020 11:45,536,42,778.6085,53.14
1/31/2020 12:00,560,40,811.7358,54.12667
1/31/2020 12:15,560,42,813.6672,55.08667
1/31/2020 12:30,548,42,805.3561,55.68
1/31/2020 12:45,548,43,804.8295,56.5
1/31/2020 13:00,532,43,771.6728,56.96
1/31/2020 13:15,528,43,774.5115,57.17333
1/31/2020 13:30,484,44,712.8221,56.16
1/31/2020 13:45,496,44,716.4508,54.66
1/31/2020 14:00,496,45,738.5162,54.77333
1/31/2020 14:15,472,45,699.7702,55.33333
1/31/2020 14:30,448,45,662.3703,54.22
1/31/2020 14:45,428,45,645.2798,53.62
1/31/2020 15:00,400,45,599.4811,52.37333
1/31/2020 15:15,364,45,551.1363,51.70667
1/31/2020 15:30,320,45,492.7831,49.40667
1/31/2020 15:45,288,45,440.0487,47.38
1/31/2020 16:00,252,45,389.3042,45.72667
1/31/2020 16:15,208,45,329.1074,43.57333
1/31/2020 16:30,172,44,273.6806,41.60667
1/31/2020 16:45,132,44,216.7321,39.40667
1/31/2020 17:00,96,44,163.1197,37.1
1/31/2020 17:15,64,44,114.6579,34.82667
1/31/2020 17:30,36,43,69.50294,32.58
1/31/2020 17:45,16,42,32.1323,30.23333
1/31/2020 18:00,4,42,8.662261,28.12
1/31/2020 18:15,0,41,0.1755864,26.39333
1/31/2020 18:30,0,41,0,24.82667
1/31/2020 18:45,0,40,0,23.48667
1/31/2020 19:00,0,40,0,22.55333
1/31/2020 19:15,0,39,0,21.98667
1/31/2020 19:30,0,39,0,21.42
1/31/2020 19:45,0,38,0,20.90667
1/31/2020 20:00,0,38,0,20.36
1/31/2020 20:15,0,37,0,20.04667
1/31/2020 20:30,0,37,0,19.92667
1/31/2020 20:45,0,36,0,19.98
1/31/2020 21:00,0,37,0,19.95333
1/31/2020 21:15,0,36,0,19.87333
1/31/2020 21:30,0,36,0,19.82667
1/31/2020 21:45,0,36,0,19.8
1/31/2020 22:00,0,36,0,19.74667
1/31/2020 22:15,0,36,0,20.04
1/31/2020 22:30,0,36,0,20.65333
1/31/2020 22:45,0,36,0,21.03333
1/31/2020 23:00,0,36,0,21.22667
1/31/2020 23:15,0,36,0,21.24667
1/31/2020 23:30,0,36,0,21.13333
1/31/2020 23:45,0,36,0,20.97333
2/1/2020 0:00,0,35,0,20.72667
2/1/2020 0:15,0,36,0,20.59333
2/1/2020 0:30,0,35,0,20.44667
2/1/2020 0:45,0,35,0,20.32667
2/1/2020 1:00,0,35,0,20.34667
2/1/2020 1:15,0,35,0,20.31333
2/1/2020 1:30,0,35,0,20.37333
2/1/2020 1:45,0,35,0,20.61333
2/1/2020 2:00,0,35,0,20.80667
2/1/2020 2:15,0,35,0,20.60667
2/1/2020 2:30,0,34,0,20.24667
2/1/2020 2:45,0,34,0,20.04
2/1/2020 3:00,0,34,0,19.92667
2/1/2020 3:15,0,34,0,19.72667
2/1/2020 3:30,0,34,0,19.56667
2/1/2020 3:45,0,34,0,19.25333
2/1/2020 4:00,0,34,0,18.84667
2/1/2020 4:15,0,34,0,18.55333
2/1/2020 4:30,0,34,0,18.4
2/1/2020 4:45,0,34,0,18.35333
2/1/2020 5:00,0,34,0,18.22
2/1/2020 5:15,0,33,0,18.23333
2/1/2020 5:30,0,34,0,18.38667
2/1/2020 5:45,0,33,0,18.24
2/1/2020 6:00,0,33,0,17.9
2/1/2020 6:15,0,33,0,17.56
2/1/2020 6:30,0,33,0,17.27333
2/1/2020 6:45,3.2,33,5.852878,17.04
2/1/2020 7:00,16.8,33,23.87974,17.12
2/1/2020 7:15,33.2,33,55.25117,17.93333
2/1/2020 7:30,55.2,33,88.96375,19.48
2/1/2020 7:45,84,33,130.1095,21.64667
2/1/2020 8:00,123.6,34,186.1801,24.12667
2/1/2020 8:15,162.8,34,241.1093,26.84667
2/1/2020 8:30,202,34,295.307,29.66667
2/1/2020 8:45,240.8,34,346.9586,32.64667
2/1/2020 9:00,274.4,35,395.0693,35.43333
2/1/2020 9:15,310,36,441.8338,38.06
2/1/2020 9:30,336.8,36,481.4285,40.84667
2/1/2020 9:45,366.8,37,524.7106,42.45333
2/1/2020 10:00,402.4,37,574.6942,43.43333
2/1/2020 10:15,424.4,38,614.4938,45.38
2/1/2020 10:30,448.8,39,642.4412,47.36
2/1/2020 10:45,468,39,671.1496,48.74667
2/1/2020 11:00,484,40,697.8094,49.5
2/1/2020 11:15,507.6,40,731.5221,50.36
2/1/2020 11:30,522,41,756.9235,51.88667
2/1/2020 11:45,528.8,41,770.2974,53.45333
2/1/2020 12:00,537.2,42,785.749,54.78
2/1/2020 12:15,536,42,790.8116,56.26
2/1/2020 12:30,534.4,43,789.6705,56.92667
2/1/2020 12:45,531.2,44,781.1838,57.38667
2/1/2020 13:00,526.8,44,774.5407,57.67333
2/1/2020 13:15,515.2,44,757.1578,57.70667
2/1/2020 13:30,500.4,44,738.1065,58.34
2/1/2020 13:45,487.2,45,721.9526,57.94667
2/1/2020 14:00,476,45,705.8865,57.07333
2/1/2020 14:15,454.8,45,679.051,57.34667
2/1/2020 14:30,425.2,45,640.422,56.66
2/1/2020 14:45,394.8,45,598.3983,55.84
2/1/2020 15:00,368.4,45,554.414,54.23333
2/1/2020 15:15,336,46,513.4731,53.15333
2/1/2020 15:30,300,45,459.451,51.9
2/1/2020 15:45,263.6,45,407.5945,50.04667
2/1/2020 16:00,232.8,45,361.5616,48.46667
2/1/2020 16:15,189.2,45,299.7552,46.17333
2/1/2020 16:30,147.2,45,237.1001,43.71333
2/1/2020 16:45,111.2,45,183.0488,41.27333
2/1/2020 17:00,80.8,45,137.0452,38.72
2/1/2020 17:15,51.2,44,91.48048,36.08667
2/1/2020 17:30,30,44,53.58311,33.48
2/1/2020 17:45,14,43,24.20165,31.08667
2/1/2020 18:00,4,43,6.116258,28.98
2/1/2020 18:15,0,42,0,27.10667
2/1/2020 18:30,0,42,0,25.42667
2/1/2020 18:45,0,41,0,23.80667
2/1/2020 19:00,0,40,0,22.88667
2/1/2020 19:15,0,39,0,23.14
2/1/2020 19:30,0,38,0,23.21333
2/1/2020 19:45,0,39,0,23.5
2/1/2020 20:00,0,38,0,23.64
2/1/2020 20:15,0,38,0,23.21333
2/1/2020 20:30,0,38,0,22.61333
2/1/2020 20:45,0,38,0,22.15333
2/1/2020 21:00,0,37,0,21.92667
2/1/2020 21:15,0,37,0,21.9
2/1/2020 21:30,0,37,0,21.76667
2/1/2020 21:45,0,36,0,21.24667
2/1/2020 22:00,0,36,0,20.52667
2/1/2020 22:15,0,36,0,19.85333
2/1/2020 22:30,0,36,0,19.52
2/1/2020 22:45,0,36,0,19.20667
2/1/2020 23:00,0,35,0,18.97333
2/1/2020 23:15,0,35,0,18.79333
2/1/2020 23:30,0,35,0,18.50667
2/1/2020 23:45,0,35,0,18.44
2/2/2020 0:00,0,35,0,18.25333
2/2/2020 0:15,0,35,0,18.1
2/2/2020 0:30,0,34,0,17.96
2/2/2020 0:45,0,34,0,17.87333
2/2/2020 1:00,0,34,0,17.8
2/2/2020 1:15,0,34,0,17.7
2/2/2020 1:30,0,34,0,17.62
2/2/2020 1:45,0,34,0,17.7
2/2/2020 2:00,0,34,0,17.69333
2/2/2020 2:15,0,34,0,17.60667
2/2/2020 2:30,0,34,0,17.88
2/2/2020 2:45,0,34,0,18.18667
2/2/2020 3:00,0,34,0,18.3
2/2/2020 3:15,0,34,0,18.2
2/2/2020 3:30,0,34,0,18.2
2/2/2020 3:45,0,33,0,18.25333
2/2/2020 4:00,0,34,0,18.26667
2/2/2020 4:15,0,33,0,18.43333
2/2/2020 4:30,0,33,0,18.54667
2/2/2020 4:45,0.4,34,0,18.77333
2/2/2020 5:00,0,33,0,19.27333
2/2/2020 5:15,0,33,0,19.33333
2/2/2020 5:30,0,33,0,18.99333
2/2/2020 5:45,0,34,0,18.66
2/2/2020 6:00,0,33,0,18.78
2/2/2020 6:15,0,33,0,19.2
2/2/2020 6:30,0,33,0,19.42667
2/2/2020 6:45,3.2,33,5.589499,19.52
2/2/2020 7:00,16.4,33,21.30448,19.88667
2/2/2020 7:15,33.2,34,42.16999,20.43333
2/2/2020 7:30,62.4,34,88.58331,21.76667
2/2/2020 7:45,73.2,34,97.59676,23.32
2/2/2020 8:00,114.4,34,153.1698,23.84
2/2/2020 8:15,154,34,217.61,24.99333
2/2/2020 8:30,191.6,35,274.0611,26.44
2/2/2020 8:45,220.8,35,319.5086,29.51333
2/2/2020 9:00,191.2,36,271.8662,33.8
2/2/2020 9:15,241.2,36,347.778,35.87333
2/2/2020 9:30,250,37,356.4111,37.99333
2/2/2020 9:45,246.8,37,345.3491,39.55333
2/2/2020 10:00,335.2,37,475.0196,41.22
2/2/2020 10:15,354,38,520.6428,44.48667
2/2/2020 10:30,387.6,38,568.3438,46.77333
2/2/2020 10:45,298.4,39,437.0345,48.04667
2/2/2020 11:00,473.2,39,693.8003,49.03333
2/2/2020 11:15,464.8,40,673.7541,52.11333
2/2/2020 11:30,452,41,639.1636,52.04667
2/2/2020 11:45,294.4,40,442.741,52.06667
2/2/2020 12:00,513.6,42,740.3892,50.18
2/2/2020 12:15,478,42,701.7894,54.93333
2/2/2020 12:30,461.6,43,667.3745,54.87333
2/2/2020 12:45,509.2,43,759.9378,54.95333
2/2/2020 13:00,496,44,740.1549,55.74
2/2/2020 13:15,493.2,44,732.4879,56.62
2/2/2020 13:30,485.6,45,722.1282,57.54667
2/2/2020 13:45,471.2,45,704.0428,58.09333
2/2/2020 14:00,448.8,46,672.9639,58.10667
2/2/2020 14:15,422.4,46,632.8718,57.20667
2/2/2020 14:30,403.2,46,605.0706,56.4
2/2/2020 14:45,372,46,559.1548,54.92
2/2/2020 15:00,338.8,45,510.1662,53.00667
2/2/2020 15:15,302.4,46,458.8072,51.20667
2/2/2020 15:30,272.8,46,414.3546,49
2/2/2020 15:45,233.6,45,360.1276,47.43333
2/2/2020 16:00,198.4,45,309.9392,46.08
2/2/2020 16:15,171.2,45,269.6714,44.39333
2/2/2020 16:30,136.8,45,218.5757,42.60667
2/2/2020 16:45,108.4,45,177.5763,40.65333
2/2/2020 17:00,79.6,45,134.7333,38.54
2/2/2020 17:15,53.2,44,93.26562,36.34
2/2/2020 17:30,32.4,44,56.62661,34.03333
2/2/2020 17:45,15.2,43,25.63561,31.55333
2/2/2020 18:00,3.6,43,5.033475,29.1
2/2/2020 18:15,0,42,0,26.88667
2/2/2020 18:30,0,41,0,24.92
2/2/2020 18:45,0,40,0,23.36
2/2/2020 19:00,0,40,0,22.19333
2/2/2020 19:15,0,39,0,21.41333
2/2/2020 19:30,0,38,0,20.98
2/2/2020 19:45,0,38,0,20.8
2/2/2020 20:00,0,38,0,21.09333
2/2/2020 20:15,0,37,0,20.98
2/2/2020 20:30,0,37,0,21.05333
2/2/2020 20:45,0,37,0,21.72667
2/2/2020 21:00,0,37,0,22.34
2/2/2020 21:15,0,37,0,22.5
2/2/2020 21:30,0,37,0,22.43333
2/2/2020 21:45,0,37,0,22.23333
2/2/2020 22:00,0,37,0,21.80667
2/2/2020 22:15,0,36,0,21.30667
2/2/2020 22:30,0,36,0,20.91333
2/2/2020 22:45,0,36,0,20.53333
2/2/2020 23:00,0,36,0,20.06667
2/2/2020 23:15,0,36,0,20.24667
2/2/2020 23:30,0,36,0,20.61333
2/2/2020 23:45,0,36,0,20.26
2/3/2020 0:00,0,36,0,19.98
2/3/2020 0:15,0,35,0,20.08667
2/3/2020 0:30,0,35,0,20
2/3/2020 0:45,0,35,0,19.59333
2/3/2020 1:00,0,35,0,19.58
2/3/2020 1:15,0,35,0,19.36667
2/3/2020 1:30,0,35,0,19.32667
2/3/2020 1:45,0.4,34,0,19.15333
2/3/2020 2:00,0,34,0,19.06
2/3/2020 2:15,0,34,0,19.1
2/3/2020 2:30,0,34,0,19.14
2/3/2020 2:45,0,34,0,19.19333
2/3/2020 3:00,0,34,0,19.17333
2/3/2020 3:15,0,34,0,19.22
2/3/2020 3:30,0,34,0,19.3
2/3/2020 3:45,0,34,0,19.36667
2/3/2020 4:00,0,34,0,19.79333
2/3/2020 4:15,0,34,0,20.28
2/3/2020 4:30,0,34,0,20.83333
2/3/2020 4:45,0,34,0,20.96667
2/3/2020 5:00,0,34,0,20.68
2/3/2020 5:15,0,34,0,20.23333
2/3/2020 5:30,0,34,0,19.95333
2/3/2020 5:45,0,34,0,19.96
2/3/2020 6:00,0,34,0,20.48667
2/3/2020 6:15,0,34,0,20.69333
2/3/2020 6:30,0,34,0,20.75333
2/3/2020 6:45,1.6,34,3.8629,20.96
2/3/2020 7:00,13.6,34,17.96834,21.02
2/3/2020 7:15,32,34,43.22351,21.51333
2/3/2020 7:30,52.8,34,70.93688,22.31333
2/3/2020 7:45,80.8,34,108.6294,23.3
2/3/2020 8:00,113.2,34,151.0335,24.38667
2/3/2020 8:15,141.6,34,190.3649,25.36667
2/3/2020 8:30,138.8,35,191.594,26.56667
2/3/2020 8:45,198,35,269.408,28.09333
2/3/2020 9:00,232,35,321.3523,30.68667
2/3/2020 9:15,248,36,351.6702,34.20667
2/3/2020 9:30,260,36,379.208,37.36666
2/3/2020 9:45,288,37,420.9098,40.16
2/3/2020 10:00,228,37,326.8247,42.00667
2/3/2020 10:15,176,38,249.5375,40.96667
2/3/2020 10:30,292,38,393.0501,40.48667
2/3/2020 10:45,416,39,592.7211,44.32
2/3/2020 11:00,404,39,613.4987,47.74667
2/3/2020 11:15,416,40,604.5438,49.70667
2/3/2020 11:30,432,40,645.8066,52.4
2/3/2020 11:45,408,41,597.696,53.62667
2/3/2020 12:00,464,41,687.128,54.52
2/3/2020 12:15,292,42,452.0471,54.90667
2/3/2020 12:30,200,42,288.664,50.24
2/3/2020 12:45,188,41,250.2691,45.58
2/3/2020 13:00,368,42,493.661,44.74667
2/3/2020 13:15,332,42,499.0457,48.80667
2/3/2020 13:30,276,42,395.3619,47.59333
2/3/2020 13:45,308,42,432.0595,47.51333
2/3/2020 14:00,368,42,534.7482,49.52667
2/3/2020 14:15,400,43,593.8916,51.04667
2/3/2020 14:30,392,43,589.502,52.30667
2/3/2020 14:45,352,43,525.3544,53.18
2/3/2020 15:00,316,43,489.6811,53.78667
2/3/2020 15:15,308,44,445.9601,52.07333
2/3/2020 15:30,292,44,441.1315,50.7
2/3/2020 15:45,236,43,358.9863,49.13334
2/3/2020 16:00,196,43,298.5261,47.04667
2/3/2020 16:15,172,43,263.6137,44.72667
2/3/2020 16:30,144,43,225.5114,43.01333
2/3/2020 16:45,116,43,183.8389,41.17333
2/3/2020 17:00,92,43,143.0736,38.93333
2/3/2020 17:15,64,42,102.9229,36.64667
2/3/2020 17:30,36,42,60.40171,34.42667
2/3/2020 17:45,16,42,31.22511,32.07333
2/3/2020 18:00,8,39,9.247548,29.98667
2/3/2020 18:15,0,40,0.146322,28.32
2/3/2020 18:30,0,40,0,26.97333
2/3/2020 18:45,0,40,0,26.12
2/3/2020 19:00,0,39,0,25.59333
2/3/2020 19:15,0,39,0,25.18667
2/3/2020 19:30,0,38,0,24.71333
2/3/2020 19:45,0,38,0,24.30667
2/3/2020 20:00,0,38,0,23.82667
2/3/2020 20:15,0,37,0,23.52667
2/3/2020 20:30,0,37,0,23.34
2/3/2020 20:45,0,37,0,23.26667
2/3/2020 21:00,0,37,0,23.12667
2/3/2020 21:15,0,37,0,23
2/3/2020 21:30,0,37,0,22.96
2/3/2020 21:45,0,36,0,22.8
2/3/2020 22:00,0,36,0,22.70667
2/3/2020 22:15,0,36,0,22.7
