Datetime,Power,Ta,Ir,Tp
4/10/2021 12:00,516,45,811.4286,62.4
4/10/2021 12:15,688,45,806.0146,61.93333
4/10/2021 12:30,692,46,882.3215,64.48333
4/10/2021 12:45,276,47,433.4056,64.01667
4/10/2021 13:00,180,47,240.6996,54.4
4/10/2021 13:15,140,45,184.2925,46.6
4/10/2021 13:30,112,45,137.689,42.53333
4/10/2021 13:45,140,45,167.7581,40.61666
4/10/2021 14:00,136,44,158.8325,39.56667
4/10/2021 14:15,192,43,216.776,38.61666
4/10/2021 14:30,228,42,256.6487,39
4/10/2021 14:45,248,42,294.7656,40
4/10/2021 15:00,248,42,302.4475,40.76667
4/10/2021 15:15,228,41,277.7923,40.93333
4/10/2021 15:30,224,41,274.7195,40.91667
4/10/2021 15:45,216,41,263.1601,40.75
4/10/2021 16:00,228,41,279.2555,40.91667
4/10/2021 16:15,216,41,273.7684,41.46667
4/10/2021 16:30,192,41,245.0893,41.41667
4/10/2021 16:45,156,42,193.4377,40.46667
4/10/2021 17:00,120,42,155.1013,38.56667
4/10/2021 17:15,104,41,129.4218,36.8
4/10/2021 17:30,68,41,87.35421,35.26667
4/10/2021 17:45,48,41,61.3089,33.36666
4/10/2021 18:00,20,42,28.24014,31.36667
4/10/2021 18:15,0,39,5.487075,29.25
4/10/2021 18:30,0,39,0,26.41667
4/10/2021 18:45,0,38,0,24.65
4/10/2021 19:00,0,38,0,24.03333
4/10/2021 19:15,0,37,0,24.03333
4/10/2021 19:30,0,37,0,24.18333
4/10/2021 19:45,0,37,0,24.3
4/10/2021 20:00,0,36,0,24.3
4/10/2021 20:15,0,37,0,24.35
4/10/2021 20:30,0,37,0,24.65
4/10/2021 20:45,0,37,0,24.8
4/10/2021 21:00,0,37,0,24.75
4/10/2021 21:15,0,37,0,24.68333
4/10/2021 21:30,0,37,0,24.65
4/10/2021 21:45,0,37,0,24.43333
4/10/2021 22:00,0,37,0,24.23333
4/10/2021 22:15,0,37,0,24.1
4/10/2021 22:30,0,37,0,24.13333
4/10/2021 22:45,0,36,0,24.2
4/10/2021 23:00,0,37,0,24.13333
4/10/2021 23:15,0,37,0,24.41667
4/10/2021 23:30,0,37,0,24.76667
4/10/2021 23:45,0,37,0,24.88333
4/11/2021 0:00,0,37,0,24.9
4/11/2021 0:15,0,37,0,24.98333
4/11/2021 0:30,0,37,0,24.83333
4/11/2021 0:45,0,37,0,24.85
4/11/2021 1:00,0,37,0,25.18333
4/11/2021 1:15,0,37,0,25.45
4/11/2021 1:30,0,37,0,25.63333
4/11/2021 1:45,0,37,0,25.8
4/11/2021 2:00,0,37,0,25.7
4/11/2021 2:15,0,36,0,25.43333
4/11/2021 2:30,0,37,0,25.38333
4/11/2021 2:45,0,37,0,25.41667
4/11/2021 3:00,0,36,0,25.45
4/11/2021 3:15,0,37,0,25.56667
4/11/2021 3:30,0,36,0,25.3
4/11/2021 3:45,0,36,0,25.08333
4/11/2021 4:00,0,36,0,24.78333
4/11/2021 4:15,0,36,0,24.38333
4/11/2021 4:30,0,36,0,24.25
4/11/2021 4:45,0,35,0,24.11667
4/11/2021 5:00,0,35,0,24.13333
4/11/2021 5:15,0,35,0,24.2
4/11/2021 5:30,0,36,0,24.08333
4/11/2021 5:45,0,36,0,23.75
4/11/2021 6:00,0,36,1.755864,23.36667
4/11/2021 6:15,16,36,16.46122,23.25
4/11/2021 6:30,32,36,37.38527,23.63333
4/11/2021 6:45,60,35,65.04012,24.65
4/11/2021 7:00,92,36,100.5232,25.95
4/11/2021 7:15,132,36,147.712,27.95
4/11/2021 7:30,168,36,197.5347,30.76667
4/11/2021 7:45,200,37,249.04,33.53333
4/11/2021 8:00,204,38,313.4948,36.2
4/11/2021 8:15,252,38,373.4868,39.43333
4/11/2021 8:30,324,38,404.6534,42.11666
4/11/2021 8:45,332,39,418.1882,43.56667
4/11/2021 9:00,348,39,530.4903,44.53333
4/11/2021 9:15,376,40,583.2393,47.83333
4/11/2021 9:30,484,39,594.6525,49.15
4/11/2021 9:45,484,41,677.0317,52.05
4/11/2021 10:00,424,41,525.369,52.43333
4/11/2021 10:15,520,42,708.1984,52.73333
4/11/2021 10:30,376,42,459.5242,50.36666
4/11/2021 10:45,584,42,737.609,50.71667
4/11/2021 11:00,664,43,894.3198,55.63334
4/11/2021 11:15,556,44,824.3048,60.4
4/11/2021 11:30,512,44,764.1665,62.13334
4/11/2021 11:45,276,44,329.6634,57.56667
4/11/2021 12:00,636,45,804.4782,52.36666
4/11/2021 12:15,696,45,988.478,61.45
4/11/2021 12:30,676,45,955.1898,66.78333
4/11/2021 12:45,672,46,1020.45,67.5
4/11/2021 13:00,572,45,785.6027,66.55
4/11/2021 13:15,688,46,994.9894,69.83334
4/11/2021 13:30,452,47,611.0405,69.83334
4/11/2021 13:45,316,47,411.3111,58.6
4/11/2021 14:00,272,47,441.9655,51.8
4/11/2021 14:15,80,46,115.7407,43.1
4/11/2021 14:30,16,45,27.72802,36
4/11/2021 14:45,56,42,54.9439,29.6
4/11/2021 15:00,64,40,81.13554,27.73333
4/11/2021 15:15,40,39,50.48108,26.75
4/11/2021 15:30,48,37,50.70057,26.33333
4/11/2021 15:45,60,37,68.55185,26.58333
4/11/2021 16:00,36,37,47.99361,26.61667
4/11/2021 16:15,28,37,32.26399,26.36667
4/11/2021 16:30,16,37,22.89939,25.91667
4/11/2021 16:45,8,37,15.07116,25.45
4/11/2021 17:00,4,37,9.364606,25.13333
4/11/2021 17:15,4,36,5.340752,24.66667
4/11/2021 17:30,0,36,2.048508,24
4/11/2021 17:45,0,36,0.512127,23.65
4/11/2021 18:00,0,36,0,23.5
4/11/2021 18:15,0,34,0,23.36667
4/11/2021 18:30,0,35,0,23.23333
4/11/2021 18:45,0,35,0,23.11667
4/11/2021 19:00,0,35,0,23.1
4/11/2021 19:15,0,35,0,23.06667
4/11/2021 19:30,0,35,0,22.96667
4/11/2021 19:45,0,35,0,22.83333
4/11/2021 20:00,0,34,0,22.85
4/11/2021 20:15,0,35,0,22.96667
4/11/2021 20:30,0,35,0,23.08333
4/11/2021 20:45,0,34,0,23.1
4/11/2021 21:00,0,34,0,23.18333
4/11/2021 21:15,0,33,0,23.38333
4/11/2021 21:30,0,35,0,23.58333
4/11/2021 21:45,0,34,0,23.58333
4/11/2021 22:00,0,35,0,23.55
4/11/2021 22:15,0,35,0,23.53333
4/11/2021 22:30,0,35,0,23.4
4/11/2021 22:45,0,35,0,23.23333
4/11/2021 23:00,0,35,0,23.2
4/11/2021 23:15,0,35,0,23.13333
4/11/2021 23:30,0,35,0,23.08333
4/11/2021 23:45,0,35,0,22.91667
4/12/2021 0:00,0,35,0,22.8
4/12/2021 0:15,0,35,0,22.7
4/12/2021 0:30,0,36,0,22.7
4/12/2021 0:45,0,35,0,22.78333
4/12/2021 1:00,0,35,0,22.78333
4/12/2021 1:15,0,35,0,22.61667
4/12/2021 1:30,0,34,0,22.83333
4/12/2021 1:45,0,35,0,22.73333
4/12/2021 2:00,0,35,0,22.65
4/12/2021 2:15,0,34,0,22.86667
4/12/2021 2:30,0,35,0,23.01667
4/12/2021 2:45,0,35,0,22.81667
4/12/2021 3:00,0,35,0,22.58333
4/12/2021 3:15,0,35,0,22.4
4/12/2021 3:30,0,35,0,22.55
4/12/2021 3:45,0,35,0,22.26667
4/12/2021 4:00,0,35,0,21.81667
4/12/2021 4:15,0,34,0,21.6
4/12/2021 4:30,0,35,0,21.93333
4/12/2021 4:45,0,35,0,22.35
4/12/2021 5:00,0,35,0,22.56667
4/12/2021 5:15,0,35,0,22.7
4/12/2021 5:30,0,35,0,22.66667
4/12/2021 5:45,0,35,0,22.81667
4/12/2021 6:00,2,34,3.365405,23.11667
4/12/2021 6:15,16.4,35,18.50973,23.38333
4/12/2021 6:30,35.2,34,41.18964,23.9
4/12/2021 6:45,59.6,35,70.893,24.46667
4/12/2021 7:00,89.6,35,106.9614,25.31667
4/12/2021 7:15,125.2,35,149.9069,26.36667
4/12/2021 7:30,162.4,36,190.5112,27.86667
4/12/2021 7:45,199.2,36,259.7215,30.43333
4/12/2021 8:00,203.6,36,309.6904,33.36666
4/12/2021 8:15,262,37,369.7556,36.71667
4/12/2021 8:30,348.8,37,449.2084,40.56667
4/12/2021 8:45,353.2,38,496.6899,44.56667
4/12/2021 9:00,352,38,566.7781,47.85
4/12/2021 9:15,408,39,612.8696,49.7
4/12/2021 9:30,492,39,657.132,51.98333
4/12/2021 9:45,528,40,725.4644,54.86666
4/12/2021 10:00,460,39,548.049,54.28333
4/12/2021 10:15,384,41,541.3912,53.3
4/12/2021 10:30,492,41,623.4779,51.5
4/12/2021 10:45,488,42,624.868,53.25
4/12/2021 11:00,548,42,657.7172,55.75
4/12/2021 11:15,508,42,613.6012,56.46667
4/12/2021 11:30,660,42,868.7867,57.35
4/12/2021 11:45,736,44,1047.665,61.7
4/12/2021 12:00,552,44,868.2014,65.31667
4/12/2021 12:15,724,45,943.045,62.58333
4/12/2021 12:30,508,45,765.7761,65.95
4/12/2021 12:45,324,45,475.3269,61.21667
4/12/2021 13:00,180,44,237.9927,54.35
4/12/2021 13:15,136,44,167.246,47.7
4/12/2021 13:30,100,44,126.788,43.1
4/12/2021 13:45,112,42,121.3009,38.65
4/12/2021 14:00,136,42,146.4683,35.58333
4/12/2021 14:15,160,40,177.2691,34.56667
4/12/2021 14:30,176,39,198.7052,34.75
4/12/2021 14:45,180,39,201.2659,35.25
4/12/2021 15:00,172,39,204.2655,35.91667
4/12/2021 15:15,172,39,205.3629,36.63334
4/12/2021 15:30,184,39,213.8496,37.4
4/12/2021 15:45,216,41,254.6002,38.86666
4/12/2021 16:00,220,39,265.5744,40.33333
4/12/2021 16:15,232,41,273.549,41.28333
4/12/2021 16:30,236,41,293.2292,42.56667
4/12/2021 16:45,196,41,247.211,43.15
4/12/2021 17:00,148,41,192.2671,42.36666
4/12/2021 17:15,100,42,136.5916,40.55
4/12/2021 17:30,68,42,92.18284,38.38334
4/12/2021 17:45,56,41,71.33196,36.5
4/12/2021 18:00,28,42,41.84808,34.83333
4/12/2021 18:15,4,41,9.291446,32.9
4/12/2021 18:30,0,41,0,31.01667
4/12/2021 18:45,0,41,0,29.68333
4/12/2021 19:00,0,41,0,28.86667
4/12/2021 19:15,0,40,0,28.3
4/12/2021 19:30,0,39,0,27.88333
4/12/2021 19:45,0,39,0,27.45
4/12/2021 20:00,0,39,0,27.21667
4/12/2021 20:15,0,40,0,27.23333
4/12/2021 20:30,0,39,0,27.2
4/12/2021 20:45,0,39,0,27.25
4/12/2021 21:00,0,39,0,27.3
4/12/2021 21:15,0,39,0,27.43333
4/12/2021 21:30,0,39,0,27.58333
4/12/2021 21:45,0,39,0,27.6
4/12/2021 22:00,0,38,0,27.45
4/12/2021 22:15,0,38,0,27.08333
4/12/2021 22:30,0,39,0,26.95
4/12/2021 22:45,0,38,0,26.9
4/12/2021 23:00,0,38,0,26.85
4/12/2021 23:15,0,38,0,26.68333
4/12/2021 23:30,0,38,0,26.53333
4/12/2021 23:45,0,38,0,26.51667
4/13/2021 0:00,0,38,0,26.55
4/13/2021 0:15,0,38,0,26.5
4/13/2021 0:30,0,37,0,26.31667
4/13/2021 0:45,0,37,0,25.86667
4/13/2021 1:00,0,37,0,25.4
4/13/2021 1:15,0,37,0,25.06667
4/13/2021 1:30,0,37,0,24.88333
4/13/2021 1:45,0,37,0,24.63333
4/13/2021 2:00,0,37,0,24.33333
4/13/2021 2:15,0,37,0,24.26667
4/13/2021 2:30,0,36,0,24.23333
4/13/2021 2:45,0,37,0,24.3
4/13/2021 3:00,0,37,0,24.38333
4/13/2021 3:15,0,37,0,24.53333
4/13/2021 3:30,0,36,0,24.93333
4/13/2021 3:45,0,36,0,25
4/13/2021 4:00,0,37,0,24.83333
4/13/2021 4:15,0,36,0,24.46667
4/13/2021 4:30,0,36,0,24.1
4/13/2021 4:45,0,36,0,24
4/13/2021 5:00,0,36,0,24.03333
4/13/2021 5:15,0,36,0,23.9
4/13/2021 5:30,0,35,0,23.63333
4/13/2021 5:45,0,36,0,23.26667
4/13/2021 6:00,0,36,2.121669,23.5
4/13/2021 6:15,16,36,18.50973,24
4/13/2021 6:30,36,36,39.28745,24.5
4/13/2021 6:45,72,35,83.03773,25.15
4/13/2021 7:00,140,36,167.0997,26.56667
4/13/2021 7:15,192,36,247.6499,28.2
4/13/2021 7:30,196,36,260.8921,29.83333
4/13/2021 7:45,204,37,317.2992,33.21667
4/13/2021 8:00,208,37,437.21,38.85
4/13/2021 8:15,268,38,453.0128,43.63334
4/13/2021 8:30,264,38,352.3433,45.45
4/13/2021 8:45,296,39,352.6359,44.55
4/13/2021 9:00,356,39,649.3038,48.08333
4/13/2021 9:15,428,38,720.1236,54.13334
4/13/2021 9:30,492,40,611.699,56.38334
4/13/2021 9:45,528,41,749.6074,58.41667
4/13/2021 10:00,536,43,638.9149,58.28333
4/13/2021 10:15,460,43,687.2011,60.85
4/13/2021 10:30,476,42,640.5976,59.13334
4/13/2021 10:45,440,43,622.0878,58.13334
4/13/2021 11:00,368,43,475.6196,56.31667
4/13/2021 11:15,304,43,403.4097,54.01667
4/13/2021 11:30,248,43,309.7636,51.06667
4/13/2021 11:45,272,43,314.5922,48.26667
4/13/2021 12:00,380,43,439.917,47.73333
4/13/2021 12:15,368,43,477.5217,50.55
4/13/2021 12:30,528,43,581.4835,53.4
4/13/2021 12:45,516,44,660.5705,57.26667
4/13/2021 13:00,600,44,778.4329,58.86666
4/13/2021 13:15,668,44,961.4084,63.81667
4/13/2021 13:30,564,45,754.4361,66.36667
4/13/2021 13:45,448,46,642.7192,65.75
4/13/2021 14:00,428,45,577.9717,62.6
4/13/2021 14:15,532,45,672.7885,58.93333
4/13/2021 14:30,384,45,386.9484,58.95
4/13/2021 14:45,232,46,389.5091,55.8
4/13/2021 15:00,476,45,565.3149,52.63334
4/13/2021 15:15,564,45,746.0957,58.2
4/13/2021 15:30,392,44,576.289,62.06667
4/13/2021 15:45,192,46,252.2591,57.03333
4/13/2021 16:00,188,45,226.6527,50.6
4/13/2021 16:15,260,44,333.7604,47.81667
4/13/2021 16:30,248,45,313.9338,46.83333
4/13/2021 16:45,200,45,269.8177,45.78333
4/13/2021 17:00,144,44,198.2663,43.5
4/13/2021 17:15,136,44,192.6329,41.33333
4/13/2021 17:30,92,44,133.7383,39.18333
4/13/2021 17:45,64,43,97.52359,37.08333
4/13/2021 18:00,20,42,35.92204,34.81667
4/13/2021 18:15,4,42,7.023455,32.55
4/13/2021 18:30,0,42,0,30.71667
4/13/2021 18:45,0,41,0,29.45
4/13/2021 19:00,0,41,0,28.66667
4/13/2021 19:15,0,40,0,28
4/13/2021 19:30,0,40,0,27.48333
4/13/2021 19:45,0,42,0,27
4/13/2021 20:00,0,40,0,26.73333
4/13/2021 20:15,0,40,0,26.83333
4/13/2021 20:30,0,40,0,26.9
4/13/2021 20:45,0,39,0,26.98333
4/13/2021 21:00,0,39,0,26.75
4/13/2021 21:15,0,39,0,26.46667
4/13/2021 21:30,0,39,0,26.65
4/13/2021 21:45,0,39,0,26.8
4/13/2021 22:00,0,39,0,26.56667
4/13/2021 22:15,0,39,0,26.08333
4/13/2021 22:30,0,39,0,25.58333
4/13/2021 22:45,0,39,0,25.21667
4/13/2021 23:00,0,38,0,24.66667
4/13/2021 23:15,0,38,0,24.26667
4/13/2021 23:30,0,38,0,24.45
4/13/2021 23:45,0,37,0,24.46667
4/14/2021 0:00,0,38,0,24.3
4/14/2021 0:15,0,37,0,24.31667
4/14/2021 0:30,0,38,0,24.35
4/14/2021 0:45,0,37,0,23.96667
4/14/2021 1:00,0,37,0,23.51667
4/14/2021 1:15,0,37,0,23.51667
4/14/2021 1:30,0,37,0,23.38333
4/14/2021 1:45,0,37,0,23.15
4/14/2021 2:00,0,37,0,23.18333
4/14/2021 2:15,0,37,0,23.21667
4/14/2021 2:30,0,37,0,23.23333
4/14/2021 2:45,0,37,0,23.46667
4/14/2021 3:00,0,37,0,23.8
4/14/2021 3:15,0,37,0,23.76667
4/14/2021 3:30,0,37,0,24.5
4/14/2021 3:45,0,37,0,24.66667
4/14/2021 4:00,0,37,0,24.48333
4/14/2021 4:15,0,37,0,24.76667
4/14/2021 4:30,0,37,0,25.08333
4/14/2021 4:45,0,37,0,25.5
4/14/2021 5:00,0,36,0,25.23333
4/14/2021 5:15,0,37,0,25.15
4/14/2021 5:30,0,37,0,24.73333
4/14/2021 5:45,0,36,0,24.01667
4/14/2021 6:00,4,37,3.292244,23.51667
4/14/2021 6:15,16,36,19.97295,23.63333
4/14/2021 6:30,40,36,47.262,23.8
4/14/2021 6:45,60,36,73.67312,24.58333
4/14/2021 7:00,108,36,129.4949,25.7
4/14/2021 7:15,172,37,212.8985,27.63333
4/14/2021 7:30,188,37,243.3334,29.23333
4/14/2021 7:45,204,37,327.2491,31.58333
4/14/2021 8:00,204,37,332.5167,36.48333
4/14/2021 8:15,272,38,428.7966,40.98333
4/14/2021 8:30,348,38,500.348,45.48333
4/14/2021 8:45,356,39,556.0235,48.83333
4/14/2021 9:00,328,40,561.0716,51.73333
4/14/2021 9:15,416,39,558.7304,52.48333
4/14/2021 9:30,576,38,669.7888,54.45
4/14/2021 9:45,584,41,775.2137,57.81667
4/14/2021 10:00,528,42,736.6579,60.21667
4/14/2021 10:15,636,42,756.192,60.18333
4/14/2021 10:30,636,43,882.0287,62.65
4/14/2021 10:45,640,43,815.8181,65.15
4/14/2021 11:00,708,43,888.3938,65.5
4/14/2021 11:15,644,44,898.4169,67.01667
4/14/2021 11:30,740,45,1005.964,66.88333
4/14/2021 11:45,680,44,985.9175,70.08334
4/14/2021 12:00,556,45,812.7454,69.33334
4/14/2021 12:15,440,46,654.4982,65.65
4/14/2021 12:30,428,46,491.5687,59.08333
4/14/2021 12:45,652,46,848.8137,58.25
4/14/2021 13:00,688,46,906.7571,61.91667
4/14/2021 13:15,740,47,1028.57,65.01667
4/14/2021 13:30,704,47,990.0143,67.96667
4/14/2021 13:45,708,48,981.2352,69.61667
4/14/2021 14:00,436,48,657.5709,69.66666
4/14/2021 14:15,328,49,403.9218,60.36666
4/14/2021 14:30,216,47,303.9107,55.03333
4/14/2021 14:45,136,46,175.2205,47.45
4/14/2021 15:00,80,45,100.9621,41.5
4/14/2021 15:15,116,44,136.0063,35.9
4/14/2021 15:30,72,42,87.50053,31.91667
4/14/2021 15:45,92,40,104.1812,30.2
4/14/2021 16:00,88,40,101.0353,30.15
4/14/2021 16:15,64,39,77.77013,30.13333
4/14/2021 16:30,56,39,62.77213,30.33333
4/14/2021 16:45,40,39,46.96935,29.35
4/14/2021 17:00,32,39,38.629,27.38333
4/14/2021 17:15,36,38,42.28705,26.93333
4/14/2021 17:30,44,38,49.82263,26.9
4/14/2021 17:45,24,38,38.40952,26.75
4/14/2021 18:00,16,38,20.6314,26.45
4/14/2021 18:15,0,38,5.12127,25.91667
4/14/2021 18:30,0,37,0,25.76667
4/14/2021 18:45,0,38,0,25.9
4/14/2021 19:00,0,38,0,25.81667
4/14/2021 19:15,0,38,0,25.7
4/14/2021 19:30,0,37,0,25.88333
4/14/2021 19:45,0,38,0,26.01667
4/14/2021 20:00,0,38,0,25.85
4/14/2021 20:15,0,38,0,25.73333
4/14/2021 20:30,0,37,0,25.83333
4/14/2021 20:45,0,37,0,25.68333
4/14/2021 21:00,0,37,0,25.43333
4/14/2021 21:15,0,37,0,25.4
4/14/2021 21:30,0,37,0,25.13333
4/14/2021 21:45,0,37,0,25.08333
4/14/2021 22:00,0,38,0,24.65
4/14/2021 22:15,0,37,0,24.11667
4/14/2021 22:30,0,37,0,23.61667
4/14/2021 22:45,0,37,0,23.35
4/14/2021 23:00,0,37,0,23.33333
4/14/2021 23:15,0,36,0,23.5
4/14/2021 23:30,0,36,0,23.56667
4/14/2021 23:45,0,36,0,23.51667
4/15/2021 0:00,0,37,0,23.51667
4/15/2021 0:15,0,37,0,23.91667
4/15/2021 0:30,0,36,0,23.95
4/15/2021 0:45,0,37,0,23.75
4/15/2021 1:00,0,37,0,23.63333
4/15/2021 1:15,0,36,0,23.63333
4/15/2021 1:30,0,37,0,23.86667
4/15/2021 1:45,0,37,0,23.8
4/15/2021 2:00,0,37,0,23.58333
4/15/2021 2:15,0,37,0,23.55
4/15/2021 2:30,0,36,0,23.58333
4/15/2021 2:45,0,36,0,24.41667
4/15/2021 3:00,0,36,0,25.03333
4/15/2021 3:15,0,36,0,25.15
4/15/2021 3:30,0,36,0,24.81667
4/15/2021 3:45,0,36,0,24.65
4/15/2021 4:00,0,36,0,24.65
4/15/2021 4:15,0,36,0,24.6
4/15/2021 4:30,0,36,0,24.08333
4/15/2021 4:45,0,36,0,23.58333
4/15/2021 5:00,0,36,0,23.18333
4/15/2021 5:15,0,36,0,23
4/15/2021 5:30,0,35,0,23.25
4/15/2021 5:45,0,35,0,23.68333
4/15/2021 6:00,0,36,2.121669,23.7
4/15/2021 6:15,16,35,15.58329,23.7
4/15/2021 6:30,32,36,37.3121,24.2
4/15/2021 6:45,56,35,65.04012,25.08333
4/15/2021 7:00,76,36,90.93909,25.98333
4/15/2021 7:15,108,36,120.5693,26.75
4/15/2021 7:30,96,36,118.6671,27.35
4/15/2021 7:45,152,36,179.1712,28.4
4/15/2021 8:00,188,36,209.6794,29.81667
4/15/2021 8:15,180,37,215.0933,31.36667
4/15/2021 8:30,340,37,433.2593,34.83333
4/15/2021 8:45,352,37,576.2159,41.85
4/15/2021 9:00,348,38,679.7388,48.73333
4/15/2021 9:15,432,39,633.8668,51.9
4/15/2021 9:30,548,39,707.8325,54.23333
4/15/2021 9:45,572,39,758.3135,56.76667
4/15/2021 10:00,632,39,831.6941,57.45
4/15/2021 10:15,616,41,711.3442,58.16667
4/15/2021 10:30,656,42,923.0721,58.96667
4/15/2021 10:45,568,43,798.7717,59.18333
4/15/2021 11:00,708,43,967.3346,58.78333
4/15/2021 11:15,692,43,967.1882,61.26667
4/15/2021 11:30,664,44,955.9946,61.53333
4/15/2021 11:45,648,45,824.0853,62.08333
4/15/2021 12:00,708,45,987.6002,62.6
4/15/2021 12:15,672,45,919.3408,62.35
4/15/2021 12:30,716,46,1021.913,63.18333
4/15/2021 12:45,700,46,993.892,64.46667
4/15/2021 13:00,684,47,977.2844,65.26667
4/15/2021 13:15,684,47,964.9933,65.16666
4/15/2021 13:30,684,47,969.9683,63.23333
4/15/2021 13:45,652,47,942.8257,63.38334
4/15/2021 14:00,424,48,619.8931,61.13334
4/15/2021 14:15,252,48,367.195,53.9
4/15/2021 14:30,312,47,353.8797,47.51667
4/15/2021 14:45,512,46,599.0421,48.05
4/15/2021 15:00,648,46,877.7123,53.71667
4/15/2021 15:15,600,46,828.7677,58.86666
4/15/2021 15:30,564,47,778.2134,60.41667
4/15/2021 15:45,444,48,707.101,60.38334
4/15/2021 16:00,228,48,278.2313,53.18333
4/15/2021 16:15,324,45,361.4153,47.38334
4/15/2021 16:30,388,46,481.6919,47.75
4/15/2021 16:45,340,45,450.1595,49.71667
4/15/2021 17:00,272,46,380.0713,50.3
4/15/2021 17:15,188,47,276.768,48.56667
4/15/2021 17:30,108,46,169.514,45.26667
4/15/2021 17:45,60,47,89.2564,41.56667
4/15/2021 18:00,20,44,30.87394,38.03333
4/15/2021 18:15,4,43,7.681904,34.81667
4/15/2021 18:30,0,43,0,32.26667
4/15/2021 18:45,0,43,0,30.41667
4/15/2021 19:00,0,43,0,29.1
4/15/2021 19:15,0,42,0,28.2
4/15/2021 19:30,0,42,0,27.51667
4/15/2021 19:45,0,41,0,27.03333
4/15/2021 20:00,0,41,0,26.88333
4/15/2021 20:15,0,41,0,26.71667
4/15/2021 20:30,0,44,0,26.5
4/15/2021 20:45,0,40,0,27.08333
4/15/2021 21:00,0,40,0,27.66667
4/15/2021 21:15,0,40,0,27.7
4/15/2021 21:30,0,40,0,27.6
4/15/2021 21:45,0,40,0,27.46667
4/15/2021 22:00,0,40,0,27.28333
4/15/2021 22:15,0,40,0,27.03333
4/15/2021 22:30,0,39,0,26.9
4/15/2021 22:45,0,39,0,26.86667
4/15/2021 23:00,0,39,0,26.68333
4/15/2021 23:15,0,39,0,26.48333
4/15/2021 23:30,0,39,0,26.3
4/15/2021 23:45,0,39,0,26
4/16/2021 0:00,0,39,0,25.68333
4/16/2021 0:15,0,39,0,25.4
4/16/2021 0:30,0,38,0,25.1
4/16/2021 0:45,0,38,0,24.8
4/16/2021 1:00,0,38,0,24.45
4/16/2021 1:15,0,38,0,24.23333
4/16/2021 1:30,0,37,0,24.25
4/16/2021 1:45,0,38,0,24.36667
4/16/2021 2:00,0,38,0,24.46667
4/16/2021 2:15,0,37,0,24.36667
4/16/2021 2:30,0,37,0,24.25
4/16/2021 2:45,0,38,0,24.01667
4/16/2021 3:00,0,37,0,23.83333
4/16/2021 3:15,0,37,0,23.41667
4/16/2021 3:30,0,37,0,23.2
4/16/2021 3:45,0,37,0,23.26667
4/16/2021 4:00,0,37,0,23.1
4/16/2021 4:15,0,36,0,22.81667
4/16/2021 4:30,0,37,0,22.71667
4/16/2021 4:45,0,37,0,22.65
4/16/2021 5:00,0,37,0,22.48333
4/16/2021 5:15,0,36,0,22.38333
4/16/2021 5:30,0,36,0,22.2
4/16/2021 5:45,0,36,0.219483,21.95
4/16/2021 6:00,4.8,36,6.584488,22.01667
4/16/2021 6:15,22.4,36,24.80157,22.43333
4/16/2021 6:30,43.2,36,58.38246,23.4
4/16/2021 6:45,72.8,37,100.7427,24.58333
4/16/2021 7:00,114,36,151.8822,25.9
4/16/2021 7:15,164.8,37,205.0702,28.76667
4/16/2021 7:30,197.6,36,278.2312,32.98333
4/16/2021 7:45,200.4,37,295.7167,36.75
4/16/2021 8:00,207.6,38,402.8243,39.95
4/16/2021 8:15,262,38,412.5548,43.36666
4/16/2021 8:30,338,38,446.6478,45.98333
4/16/2021 8:45,302.4,39,517.0287,47.81667
4/16/2021 9:00,348,39,605.0413,50.31667
4/16/2021 9:15,380,40,586.239,53.71667
4/16/2021 9:30,432,43,594.9451,55.13334
4/16/2021 9:45,604,41,747.7053,55.18333
4/16/2021 10:00,636,41,858.0321,60.61666
4/16/2021 10:15,472,42,687.9328,63.81667
4/16/2021 10:30,256,42,304.4229,59.3
4/16/2021 10:45,592,43,695.322,53.85
4/16/2021 11:00,684,44,982.0399,59.58333
4/16/2021 11:15,620,45,828.1092,64.18333
4/16/2021 11:30,500,44,572.8505,62.3
4/16/2021 11:45,560,45,779.4572,61.7
4/16/2021 12:00,556,45,814.2086,62.78333
4/16/2021 12:15,632,45,906.0256,63.46667
4/16/2021 12:30,568,46,781.8714,65.6
4/16/2021 12:45,576,46,696.5657,64.3
4/16/2021 13:00,612,47,1013.499,67.15
4/16/2021 13:15,676,47,934.1194,67.93333
4/16/2021 13:30,192,47,347.0025,66.71667
4/16/2021 13:45,404,46,388.558,55.23333
4/16/2021 14:00,512,45,716.6118,58.51667
4/16/2021 14:15,700,46,899.5143,60.48333
4/16/2021 14:30,580,46,849.7648,65.38333
4/16/2021 14:45,288,46,346.7099,61.53333
4/16/2021 15:00,488,46,612.1379,56.18333
4/16/2021 15:15,264,46,412.9937,54.4
4/16/2021 15:30,272,46,330.1755,47.05
4/16/2021 15:45,168,45,206.0945,43.28333
4/16/2021 16:00,184,45,222.1168,40.9
4/16/2021 16:15,184,44,225.409,40.2
4/16/2021 16:30,220,44,267.696,40.15
4/16/2021 16:45,204,44,262.9406,40.93333
4/16/2021 17:00,204,43,270.6225,41.66667
4/16/2021 17:15,156,44,227.677,41.88334
4/16/2021 17:30,96,43,143.3956,40.48333
4/16/2021 17:45,44,43,63.43057,37.58333
4/16/2021 18:00,16,43,29.11807,34.68333
4/16/2021 18:15,0,42,5.706558,32.38334
